Form A1 ID Number|Date Received|Candidate ID|Candidate Last Name|Candidate First Name|Candidate Middle Initial|Support/Oppose|Office Sought|Office Title|Office Description
13CAC01760|01/01/1900|13FIS12551|HAGER|ALLEN||0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
13CAC01764|01/22/2013|13FIS12557|MELTON|AIMEE|S|0|CITY COUNCIL DISTRICT #07|CITY COUNCIL DISTRICT #07|OMAHA
13CAC01778|03/20/2013|13FIS12578|MOORE|JEFFREY|S|0|CITY COUNCIL DISTRICT #05|CITY COUNCIL DISTRICT #05|OMAHA
13CAC01780|03/21/2013|13FIS12621|SNOW|MARQUE|A|0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
19CAC02630|07/15/2019|13FIS12621|SNOW|MARQUE|A|0|09|09|LEGISLATURE
13CAC01784|04/19/2013|13FIS12675|KOLTERMAN|MARK|A|0|24|24|LEGISLATURE
13CAC01785|04/29/2013|13FIS12677|BROWN|JILL|R|0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
16CAC02122|01/29/2016|13FIS12677|BROWN|JILL|R|0|13|13|LEGISLATURE
13CAC01786|05/01/2013|13FIS12678|BERRY|DENNIS ||0|44|44|LEGISLATURE
13CAC01789|05/09/2013|13FIS12680|WILLIAMS|YOLANDA|R|0|OMAHA SCHOOL BOARD - DIST 01|OMAHA SCHOOL BOARD - DIST 01|OMAHA
14CAC01989|10/02/2014|13FIS12691|HAASE|CHUCK|D|0|MAYOR|MAYOR|GRAND ISLAND
14CAC01894|04/04/2014|13FIS12767|HEADLEY|MATTHEW|A|0|COUNTY PUBLIC DEFENDER|COUNTY PUBLIC DEFENDER|MADISON
14CAC01920|04/17/2014|14FIS12806|ROWAN|JACQUELINE|K|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DAWSON
14CAC01862|01/23/2014|14FIS12822|TESAR|JOSEPH|M|0|18|18|LEGISLATURE
14CAC01882|03/21/2014|14FIS13003|CAVANAUGH|JAMES|P|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|DOUGLAS
14CAC01931|04/23/2014|14FIS13045|HAUSCHILD|HEATHER|M|0|COUNTY TREASURER|COUNTY TREASURER|SCOTTS BLUFF
16CAC02214|10/06/2016|14FIS13085|MILLER|VERNON|J|0|SCHOOL BOARD MEMBER|SCHOOL BOARD MEMBER|MACY
16CAC02214|10/06/2016|14FIS13085|MILLER|VERNON|J|0|SCHOOL BOARD MEMBER|SCHOOL BOARD MEMBER|MACY
14CAC01901|04/10/2014|14FIS13130|MOODY|KENNETH|J|0|COUNTY SHERIFF|COUNTY SHERIFF|DAWSON
18CAC02411|04/12/2018|14FIS13130|MOODY|KENNETH|J|0|COUNTY SHERIFF|COUNTY SHERIFF|DAWSON
14CAC01908|04/14/2014|14FIS13131|LAUBY|DIAN|K|0|COUNTY REGISTER OF DEEDS|COUNTY REGISTER OF DEEDS|DAWSON
16CAC02155|04/20/2016|14FIS13197|FLINT|GLEN|A|0|02|02|STATE BOARD OF EDUCATION
18CAC02386|03/09/2018|12FIS12476|CONWAY|SEAN|M|0|MEMBER|MEMBER|WESTSIDE COMMUNITY SCHOOLS BOARD OF ED
12CAC01712|10/05/2012|12FIS12508|TOMPKINS-KIRSHENBAUM|JENNIFER||0|OMAHA SCHOOL BOARD - DIST 12|OMAHA SCHOOL BOARD - DIST 12|OMAHA
12CAC01734|01/01/1900|12FIS12521|MORRISSEY|MARY||0|SCHOOL BOARD DISTRICT #06|SCHOOL BOARD DISTRICT #06|OMAHA
13CAC01763|01/22/2013|13FIS12556|FELLERS|TRENT|J|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
19CAC02629|07/12/2019|13FIS12558|PALMTAG|JANET|A|0|01|01|LEGISLATURE
13CAC01805|06/05/2013|13FIS12687|DULIN|JAMES "SCOTT"||0|42|42|LEGISLATURE
13CAC01776|02/11/2013|13FIS12601|DODSON|HAROLD|R|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
16CAC02198|01/01/1900|13FIS12590|KROUPA|DON||0|SUBDISTRICT #5|SUBDISTRICT #5|OMAHA PUBLIC POWER DISTRICT
13CAC01816|07/16/2013|13FIS12695|MORFELD|ADAM|S|0|46|46|LEGISLATURE
13CAC01827|09/10/2013|13FIS12709|EBKE|LAURA|L|0|32|32|LEGISLATURE
13CAC01848|12/11/2013|13FIS12743|SPOONER|JUSTIN|Z|0|06|06|LEGISLATURE
13CAC01853|12/19/2013|13FIS12773|CLARK|SAMUEL|E|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|DOUGLAS
14CAC01858|01/16/2014|14FIS12799|STINNER|JOHN|P|0|48|48|LEGISLATURE
14CAC01896|04/09/2014|14FIS12812|HORN|KEVIN|D|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|BOX BUTTE
14CAC01869|02/12/2014|14FIS12862|HANSEN|MATTHEW|V|0|26|26|LEGISLATURE
15CAC02064|01/01/1900|14FIS12866|CRAIG|KRUSTLE|A|0|NORTH SUBDIVISION|NORTH SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
14CAC01946|05/13/2014|14FIS12888|FUCHTMAN|JODY|L|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|KNOX
18CAC02492|01/01/1900|14FIS12894|GOERTZEN|ADAM|J|0|COUNTY SURVEYOR|COUNTY SURVEYOR|HAMILTON
14CAC01971|08/26/2014|14FIS12958|COLGAN|DERICK|J|0|COUNTY CLERK|COUNTY CLERK|DODGE
14CAC01937|01/01/1900|14FIS12965|WILTGEN|JOHN|T|0|COUNTY COMMISSIONER AT LARGE|COUNTY COMMISSIONER AT LARGE|LANCASTER
14CAC01937|05/20/2014|14FIS12965|WILTGEN|JOHN|T|0|COUNTY COMMISSIONER AT LARGE|COUNTY COMMISSIONER AT LARGE|LANCASTER
14CAC01899|04/10/2014|14FIS13009|JACKSON|CLARICE|L|0|08|08|STATE BOARD OF EDUCATION
14CAC01938|05/02/2014|14FIS13025|TWOHIG|STEVEN|J|0|COUNTY ATTORNEY|COUNTY ATTORNEY|SAUNDERS
14CAC01932|04/28/2014|14FIS13124|PILLARD|DOUGLAS|A|0|COUNTY ENGINEER/SURVEYOR|COUNTY ENGINEER/SURVEYOR|LANCASTER
12CAC01699|08/23/2012|12FIS12501|TRUEMPER|EDWARD|J|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|OMAHA
12CAC01655|04/10/2012|12FIS12507|NIKKILA|JONATHAN||0|CITY COUNCIL|CITY COUNCIL|KEARNEY
12CAC01735|01/01/1900|12FIS12522|BARATTA|DANYELLE||0|SCHOOL BOARD DISTRICT #08|SCHOOL BOARD DISTRICT #08|OMAHA
12CAC01757|12/20/2012|12FIS12546|PATLAN SR.|VIRGIL|J|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|OMAHA
13CAC01779|03/20/2013|13FIS12586|KLEIN|PHILLIP|E|0|CITY COUNCIL DISTRICT #06|CITY COUNCIL DISTRICT #06|OMAHA
13CAC01779|04/23/2013|13FIS12586|KLEIN|PHILLIP|E|0|CITY COUNCIL DISTRICT #06|CITY COUNCIL DISTRICT #06|OMAHA
14CAC02028|11/13/2014|13FIS12596|MIKOLAJCZYK|MEGAN|N|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
13CAC01773|03/06/2013|13FIS12596|MIKOLAJCZYK|MEGAN|N|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
13CAC01788|05/08/2013|13FIS12679|MERICA|LACEY||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01828|09/10/2013|13FIS12708|RICKETTS|JOHN PETER||0|GOVERNOR|GOVERNOR|GOVERNOR
14CAC01927|04/21/2014|13FIS12747|WEMHOFF|EDWARD|J|0|COUNTY SHERIFF|COUNTY SHERIFF|PLATTE
14CAC01895|04/04/2014|13FIS12784|MELIA|KYLE|M|0|COUNTY PUBLIC DEFENDER|COUNTY PUBLIC DEFENDER|MADISON
14CAC01876|03/06/2014|14FIS12811|BOWERS|JAMES|M|0|46|46|LEGISLATURE
18CAC02580|12/20/2018|14FIS12811|BOWERS|JAMES|M|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
18CAC02580|12/31/9999|14FIS12811|BOWERS|JAMES|M|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
14CAC01935|04/30/2014|14FIS12828|POUSSON|BARBARA|A|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|SARPY
14CAC01866|02/06/2014|14FIS12885|PETERSON|DOUGLAS|J|0|ATTORNEY GENERAL|ATTORNEY GENERAL|ATTORNEY GENERAL
14CAC01947|05/12/2014|14FIS12993|KNOTT|ROSS|A|0|DIRECTOR|DIRECTOR|NEBRASKA PUBLIC POWER DISTRICT
14CAC01883|03/24/2014|14FIS13014|LATHROP|MATTHEW|A|0|20|20|LEGISLATURE
14CAC02026|10/29/2014|14FIS13187|NEWMAN|CHERYL|G|0|COUNTY CLERK|COUNTY CLERK|PLATTE
16CAC02277|10/28/2016|14FIS13198|OSTENDORF|LAWRENCE||0|CITY COUNCIL 4TH WARD|CITY COUNCIL 4TH WARD|NORTH PLATTE
14CAC01906|04/14/2014|14FIS13198|OSTENDORF|LAWRENCE||0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LINCOLN
12CAC01701|09/04/2012|12FIS12495|KOENIG|CHRIS|J|0|SUBDISTRICT #01|SUBDISTRICT #01|NATURAL RESOURCE DISTRICT
12CAC01715|10/10/2012|12FIS12510|LLANES|EMILIO|M|0|HASTINGS MAYOR|HASTINGS MAYOR|HASTINGS
12CAC01724|01/01/1900|12FIS12514|LINDER|KLAUS||0|MAYOR|MAYOR|LA VISTA
12CAC01738|01/01/1900|12FIS12525|CONRAD|GEORGE ||0|BOARD OF EDUCATION DIST. #02|BOARD OF EDUCATION DIST. #02|OMAHA
12CAC01730|10/10/2012|12FIS12531|HASENAUER|DICK||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
13CAC01768|02/27/2013|13FIS12583|BRADFORD|WOODY ||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01770|03/05/2013|13FIS12592|SCANLAN|MATT||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01777|03/11/2013|13FIS12602|GODING|LOU |A|0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01790|05/14/2013|13FIS12682|JONES |RUSS||0|42|42|LEGISLATURE
13CAC01822|08/09/2013|13FIS12699|NIGRO|JOE||0|COUNTY PUBLIC DEFENDER|COUNTY PUBLIC DEFENDER|LANCASTER
13CAC01834|10/09/2013|13FIS12723|STROUP|STEVEN|F|0|44|44|LEGISLATURE
13CAC01852|01/08/2014|13FIS12770|ESCH |JIM|D|0|02|02|PUBLIC SERVICE COMMISSION
14CAC01860|01/17/2014|14FIS12817|HOWARD|STEVE|H|0|04|04|LEGISLATURE
14CAC01913|04/14/2014|14FIS12926|DINGMAN|PAMELA|L|0|COUNTY ENGINEER/SURVEYOR|COUNTY ENGINEER/SURVEYOR|LANCASTER
14CAC01967|06/30/2014|14FIS12989|O'HARA|MICHAEL|J|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
14CAC01878|03/12/2014|14FIS12991|RYAN|STACY|A|0|04|04|LEGISLATURE
14CAC01880|03/26/2014|14FIS13052|LECLAIR|STEVE|E|0|METROPOLITIAN SUBDIVISION|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
14CAC01880|03/18/2014|14FIS13052|LECLAIR|STEVE|E|0|METROPOLITIAN SUBDIVISION|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
17CAC02356|12/06/2017|14FIS13207|SMATHERS|SCOTT|A|0|01|01|PUBLIC SERVICE COMMISSION
14CAC01953|08/07/2014|14FIS13225|AMEN|KAREN |S|0|SUBDISTRICT #10|SUBDISTRICT #10|NATURAL RESOURCE DISTRICT
14CAC01972|01/01/1900|14FIS13231|ANDEL|RYAN|J|0|COUNTY SHERIFF|COUNTY SHERIFF|BUTLER
16CAC02270|12/31/9999|14FIS13241|WHITECALF|BRIAN|J|0|COUNTY SUPERVISOR DISTRICT #06|COUNTY SUPERVISOR DISTRICT #06|HALL
16CAC02270|10/17/2016|14FIS13241|WHITECALF|BRIAN|J|0|COUNTY SUPERVISOR DISTRICT #06|COUNTY SUPERVISOR DISTRICT #06|HALL
14CAC01975|09/23/2014|14FIS13240|WIRTH|STANLEY|J|0|MAYOR|MAYOR|BEATRICE
14CAC01975|09/22/2014|14FIS13240|WIRTH|STANLEY|J|0|MAYOR|MAYOR|BEATRICE
17CAC02307|05/01/2017|14FIS13242|SQUIRES|MARGARET |M|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
18CAC02372|01/31/2018|14FIS13245|STEELE|ROGER |G|0|MAYOR|MAYOR|GRAND ISLAND
14CAC01979|09/25/2014|14FIS13245|STEELE|ROGER |G|0|CITY COUNCIL 2ND WARD|CITY COUNCIL 2ND WARD|GRAND ISLAND
14CAC01960|09/24/2014|14FIS13244|JENSEN|JEREMY |L|0|MAYOR|MAYOR|GRAND ISLAND
14CAC02010|10/22/2014|14FIS13259|KAUFMAN|TONY||0|MAYOR|MAYOR|GERING
14CAC02012|10/22/2014|14FIS13260|GREEN|TOM||0|SUBDISTRICT #08|SUBDISTRICT #08|NATURAL RESOURCE DISTRICT
14IRC00517|10/14/2014|14FIS13262|GLENN|STEVE||0|05|05|BOARD OF REGENTS
14CAC02014|10/24/2014|14FIS13263|DUNCAN|CONNIE||0|SCHOOL BOARD - DIST 02|SCHOOL BOARD - DIST 02|LINCOLN
14CAC02031|01/01/1900|14FIS13266|BANNAN|MARK||0|CITY COUNCIL|CITY COUNCIL|CHADRON
14CAC02029|01/01/1900|14FIS13267|WERNER|MARK||0|CITY COUNCIL|CITY COUNCIL|CHADRON
14CAC02030|01/01/1900|14FIS13268|COATES|JOHN||0|CITY COUNCIL|CITY COUNCIL|CHADRON
12CAC01648|04/05/2012|12FIS12506|POWERS|JIM||0|SUBDISTRICT #07|SUBDISTRICT #07|NATURAL RESOURCE DISTRICT
12CAC01733|01/01/1900|12FIS12520|MURPHY|MEGAN||0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
12CAC01727|01/01/1900|12FIS12515|HIGGINS|TIMOTHY|J|0|BOARD OF EDUCATION #07|BOARD OF EDUCATION #07|KEARNEY
18CAC02375|02/05/2018|12FIS12515|HIGGINS|TIMOTHY|J|0|COUNTY COMMISSIONER|COUNTY COMMISSIONER|BUFFALO
12CAC01731|01/01/1900|12FIS12519|ALLEN|ANDY||0|SCHOOL BOARD DISTRICT #08|SCHOOL BOARD DISTRICT #08|OMAHA
12CAC01745|11/07/2012|12FIS12534|SIEL|JOHN ||0|FRANKLIN|FRANKLIN|FRANKLIN
12CAC01747|01/01/1900|12FIS12536|OHL|CHRISTIAN|J|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|MADISON
06CAC00766|01/03/2006|13FIS12562|STOTHERT|JEAN (NO)||0|12|12|LEGISLATURE
16CAC02152|04/21/2016|13FIS12589|GALES|CAMERON|J|0|COUNTY COMMISSIONER DIST. #07|COUNTY COMMISSIONER DIST. #07|DOUGLAS
16CAC02152|01/01/1900|13FIS12589|GALES|CAMERON|J|0|COUNTY COMMISSIONER DIST. #07|COUNTY COMMISSIONER DIST. #07|DOUGLAS
13CAC01774|03/08/2013|13FIS12599|MILLER|JEFFREY|D|0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01814|07/16/2013|13FIS12693|HERBSTER|CHARLES|W|0|GOVERNOR|GOVERNOR|GOVERNOR
16CAC02151|04/08/2016|13FIS12697|RAUNER|ROBERT|R|0|01|01|STATE BOARD OF EDUCATION
18CAC02584|12/18/2018|13FIS12697|RAUNER|ROBERT|R|0|SCHOOL BOARD - DIST 06|SCHOOL BOARD - DIST 06|LINCOLN
13CAC01819|08/05/2013|13FIS12697|RAUNER|ROBERT|R|0|28|28|LEGISLATURE
13CAC01820|08/07/2013|13FIS12698|JONES|DALLAS|D|0|28|28|LEGISLATURE
13CAC01826|09/05/2013|13FIS12707|LINDSTROM|BRETT|R|0|18|18|LEGISLATURE
13CAC01830|09/23/2013|13FIS12715|HILKEMANN|ROBERT|J|0|04|04|LEGISLATURE
13CAC01832|10/01/2013|13FIS12720|RIEPE|MERV|M|0|12|12|LEGISLATURE
13CAC01841|10/30/2013|13FIS12730|WILLIAMS|MATTHEW|H|0|36|36|LEGISLATURE
13CAC01847|11/25/2013|13FIS12739|SLONE|BRYAN||0|GOVERNOR|GOVERNOR|GOVERNOR
18CAC02445|04/23/2018|13FIS12746|GUSMAN|CATHERINE|K|0|COUNTY ASSESSOR|COUNTY ASSESSOR|SAUNDERS
14CAC01885|03/25/2014|13FIS12749|WEIXELMAN|LARRY|R|0|26|26|LEGISLATURE
14CAC02027|11/07/2014|13FIS12778|DEKAY|BARRY|D|0|SUBDIVISION #02|SUBDIVISION #02|NEBRASKA PUBLIC POWER DISTRICT
14CAC01922|04/16/2014|14FIS12815|SHADA|ALEX||0|COUNTY CLERK|COUNTY CLERK|SAUNDERS
14CAC02013|10/23/2014|14FIS12830|STEVENS|ROBIN|R|0|07|07|STATE BOARD OF EDUCATION
14CAC01929|04/21/2014|14FIS12840|MEYERS|ROBERT|L|0|08|08|STATE BOARD OF EDUCATION
18CAC02395|03/21/2018|14FIS12840|MEYERS|ROBERT|L|0|08|08|STATE BOARD OF EDUCATION
14CAC01868|02/07/2014|14FIS12844|HARDENBURGER|PHILIP|S|0|32|32|LEGISLATURE
14CAC01865|01/01/1900|14FIS12848|GARRETT|TOMMY|L|0|03|03|LEGISLATURE
14CAC01865|04/22/2014|14FIS12848|GARRETT|TOMMY|L|0|03|03|LEGISLATURE
14CAC01916|04/15/2014|14FIS12864|SCHULLER|KEVIN|E|0|COUNTY SHERIFF|COUNTY SHERIFF|PLATTE
14CAC01889|03/31/2014|14FIS13053|MCPHERSON|PATRICK|J|0|08|08|STATE BOARD OF EDUCATION
14CAC01940|05/05/2014|14FIS13134|BORYCA|REBECCA |R|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DAWSON
14CAC01890|01/01/1900|14FIS13183|KRENZER|DOUG||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
18CAC02378|02/08/2018|14FIS13183|KRENZER|DOUG||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
14CAC01890|04/14/2014|14FIS13183|KRENZER|DOUG||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
16CAC02227|10/05/2017|12FIS12493|BONNETT|PATRICK|G|0|SUBDISTRICT #09|SUBDISTRICT #09|NATURAL RESOURCE DISTRICT
12CAC01700|08/23/2012|12FIS12502|WATTS|JONATHAN|C|0|BOARD OF EDUCATION #07|BOARD OF EDUCATION #07|KEARNEY
12CAC01736|01/01/1900|12FIS12523|NASH|NICOLE||0|SCHOOL BOARD DISTRICT #10|SCHOOL BOARD DISTRICT #10|OMAHA
12CAC01751|01/01/1900|12FIS12540|SELZER|JOHN||0|SCHOOL BOARD|SCHOOL BOARD|SCOTTS BLUFF
13CAC01761|01/16/2013|13FIS12553|CHRISTENSEN|ROY|A|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
13CAC01775|03/08/2013|13FIS12600|UNDERWOOD|KATIE||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01803|05/30/2013|13FIS12684|PANSING BROOKS|PATRICIA||0|28|28|LEGISLATURE
13CAC01815|07/16/2013|13FIS12694|CRAIGHEAD|JONI|K|0|06|06|LEGISLATURE
13CAC01831|09/26/2013|13FIS12713|ASPEN|GWENNIVIERE|W|0|08|08|LEGISLATURE
13CAC01842|11/04/2013|13FIS12732|BAKER|ROY|E|0|30|30|LEGISLATURE
13CAC01844|01/01/1900|13FIS12733|HOSCH|GREGORY|C|0|12|12|LEGISLATURE
13CAC01845|11/13/2013|13FIS12737|MORGAN|DONALD|B|0|COUNTY SHERIFF|COUNTY SHERIFF|WASHINGTON
13CAC01854|12/19/2013|13FIS12742|STALNAKER|JOHN|D|0|06|06|LEGISLATURE
14CAC01874|02/26/2014|13FIS12772|WILKINS|ALAN|C|0|COUNTY SHERIFF|COUNTY SHERIFF|PLATTE
14CAC01900|04/10/2014|14FIS12805|MCGOVERN-GALLAGHER|DENISE||0|COUNTY CLERK|COUNTY CLERK|HALL
14CAC01941|01/01/1900|14FIS12899|ZELLER|RICHARD|D|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|KEITH
14CAC01942|05/05/2014|14FIS13007|GOTSCHALL|BENJAMIN|D|0|SUBDIVISION #01|SUBDIVISION #01|NEBRASKA PUBLIC POWER DISTRICT
14CAC01949|05/12/2014|14FIS13024|SOTELO|LUIS|F|0|36|36|LEGISLATURE
14CAC01969|08/08/2014|14FIS13044|KUBE|KEITH|F|0|40|40|LEGISLATURE
14CAC01886|03/26/2014|14FIS13051|KELLY|BRENT|M|0|COUNTY ATTORNEY|COUNTY ATTORNEY|HOLT
14CAC01965|01/01/1900|14FIS13064|TARNICK|JAMES|J|0|SUBDIVISION #07|SUBDIVISION #07|NEBRASKA PUBLIC POWER DISTRICT
14CAC01904|04/14/2014|14FIS13126|STUCHLIK|DEBRA|E|0|COUNTY REGISTER OF DEEDS|COUNTY REGISTER OF DEEDS|DAWSON
15CAC02113|12/09/2015|14FIS13160|WITZEL|JOHN|C|0|04|04|STATE BOARD OF EDUCATION
14CAC01891|01/01/1900|14FIS13184|MORRISSETTE|BETH||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
15CAC02103|10/19/2015|15FIS13279|SCHNOOR|DAVID|A|0|15|15|LEGISLATURE
15CAC02075|03/19/2015|15FIS13368|BORCHERS|PATRICK|J|0|39|39|LEGISLATURE
15CAC02034|01/02/2015|15FIS13276|PAINE|MITCH |C|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
15CAC02081|04/21/2015|15FIS13418|SWANSON|IAN|M|0|31|31|LEGISLATURE
15CAC02077|03/31/2015|15FIS13391|MUMGAARD|ANNIE ||0|SCHOOL BOARD - DIST 04|SCHOOL BOARD - DIST 04|LINCOLN
15CAC02077|12/31/9999|15FIS13391|MUMGAARD|ANNIE ||0|SCHOOL BOARD - DIST 04|SCHOOL BOARD - DIST 04|LINCOLN
15CAC02072|03/05/2015|15FIS13347|TERRY|RACHEL||0|SCHOOL BOARD - DIST 02|SCHOOL BOARD - DIST 02|LINCOLN
17CAC02358|12/14/2017|15FIS13325|SCHULTE|MATTHEW|W|0|COUNTY TREASURER|COUNTY TREASURER|LANCASTER
15CAC02070|02/23/2015|15FIS13325|SCHULTE|MATTHEW|W|0|SCHOOL BOARD - DIST 06|SCHOOL BOARD - DIST 06|LINCOLN
15CAC02068|02/18/2015|15FIS13296|LAMM|CYNDI|R|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
18CAC02582|12/12/2018|15FIS13296|LAMM|CYNDI|R|0|MAYOR|MAYOR|LINCOLN
15CAC02074|03/17/2015|15FIS13339|SAFRANEK|MAIREAD|E|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
15CAC02098|09/21/2015|15FIS13459|MEHRER|BERT |W|0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
16CAC02116|01/04/2016|16FIS13497|KARNES|KRIS||0|MEMBER|MEMBER|WESTSIDE COMMUNITY SCHOOLS BOARD OF ED
16CAC02119|01/19/2016|16FIS13510|LINEHAN|LOU ANN||0|39|39|LEGISLATURE
16CAC02150|01/01/1900|16FIS13530|HOOKSTRA|ZAK||0|DIRECTOR|DIRECTOR|NEBRASKA PUBLIC POWER DISTRICT
16CAC02159|05/04/2016|16FIS13533|KOCH JOHNS|PATRICIA|A|0|01|01|STATE BOARD OF EDUCATION
16CAC02159|01/01/1900|16FIS13533|KOCH JOHNS|PATRICIA|A|0|01|01|STATE BOARD OF EDUCATION
16CAC02127|02/17/2016|16FIS13539|YODER|RICHARD|M|0|SUBDISTRICT #4|SUBDISTRICT #4|OMAHA PUBLIC POWER DISTRICT
16CAC02128|02/18/2016|16FIS13540|ALBRECHT|JONI |M|0|17|17|LEGISLATURE
16CAC02121|02/18/2016|16FIS13548|WURTZ|TOM||0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
16CAC02196|01/01/1900|16FIS13549|ASHBY|BRADFORD|S|0|SUBDISTRICT #5|SUBDISTRICT #5|OMAHA PUBLIC POWER DISTRICT
16CAC02129|02/19/2016|16FIS13551|BENSCOTER|LOUIS|E|0|17|17|LEGISLATURE
16CAC02145|04/01/2016|16FIS13570|ROLAND|LAWRENCE|J|0|09|09|LEGISLATURE
18CAC02485|08/07/2018|16FIS13570|ROLAND|LAWRENCE|J|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|DOUGLAS
16CAC02188|10/13/2016|16FIS13732|SMITH|RICKY ||0|BOARD OF EDUCATION DIST. #01|BOARD OF EDUCATION DIST. #01|OMAHA
16CAC02188|01/01/1900|16FIS13732|SMITH|RICKY ||0|BOARD OF EDUCATION DIST. #01|BOARD OF EDUCATION DIST. #01|OMAHA
16CAC02189|05/11/2016|16FIS13733|POSPICHAL|BILL||0|SUBDISTRICT #05|SUBDISTRICT #05|NATURAL RESOURCE DISTRICT
16CAC02190|05/23/2016|16FIS13735|SCHULZ|JAY ||0|DIRECTOR|DIRECTOR|NEBRASKA PUBLIC POWER DISTRICT
16CAC02202|06/28/2016|16FIS13746|MCLAUGHLIN|BRAYDEN|M|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
16CAC02275|01/01/1900|16FIS13783|BARR|STEVE||0|SCHOOL BOARD DISTRICT 1|SCHOOL BOARD DISTRICT 1|PLATTSMOUTH
16CAC02288|10/31/2016|16FIS13787|HARDING|D. BRINKER||0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|OMAHA
17CAC02300|03/09/2017|17FIS13815|PALERMO|VINNY|J|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|OMAHA
17CAC02306|04/21/2017|17FIS13823|CLEMENTS|ROBERT|K|0|02|02|LEGISLATURE
17CAC02302|03/06/2017|17FIS13831|SHOBE|BENNIE|R|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
17CAC02319|06/19/2017|17FIS13930|HENNINGSEN |JOSH||0|08|08|LEGISLATURE
17CAC02326|07/31/2017|17FIS13940|CAVANAUGH|MACHAELA|M|0|06|06|LEGISLATURE
17CAC02336|09/14/2017|17FIS13947|PARRIS|JEFFREY|D|0|14|14|LEGISLATURE
