Committee ID Number|Committee Name|Committee Address|Committee City|Committee State|Committee Zip|Committee Type|Date Received|Postmark Date|Nature Of Filing|Ballot Question|Oppose Ballot Question|Ballot Type|Date over Theshold|Acronym|Separate Seg Political Fund ID|Separate Segregated Political Fund Name|SSPF Address|SSPF City|SSPF State|SSPF Zip|SSPF Type|Date Dissolved|Date of Next Election|Election Type|Won General|Won Primary
99CAC00061|MCFARLAND FOR GOVERNOR|1106 E ST, #101|LINCOLN|NE|68509|C|10/15/1997|10/15/1997|I||0|I|10/15/1997||||||||||05/04/2005|P||
08CAC01103|MCGOWAN FOR MUD|15726 FARNAM STREET|OMAHA|NE|68118|C|03/20/2008|03/17/2008|I||||03/10/2008||||||||||05/13/2008|P||
10CAC01479|MCINTYRE FOR STATE BOARD OF EDUCATION|10305 Z STREET|OMAHA|NE|68127|C|08/04/2010|08/03/2010|I||||08/03/2010|||||||||01/12/2011|11/02/2010|G||
99CAC00281|MCKENZIE FOR LEGISLATURE|RR 3, Box 71,|HARVARD|NE|68944|C|04/19/1993|04/19/1993|I||0|I|04/19/1993|       |          |||||||02/01/2000|11/04/1994|G|0|0
16CAC02202|MCLAUGHLIN FOR CITY COUNCIL|2041 S 18TH STREET|LINCOLN|NE|68502|C|06/28/2016|06/28/2016|I||||06/21/2016||||||||||04/04/2017|P||
08CAC01149|MCLAUGHLIN FOR SARPY CO COMMISSIONER (NOT REGIST)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68501|C|01/01/1900|01/01/1900|I||||05/16/2008||||||||||05/01/2008|P||
12CAC01687|MCNAMARA FOR LEGISLATURE (DISSOLVED)|2706 ALBERTA AVE|LAVISTA|NE|68147|C|05/31/2012||I||||05/24/2012|||||||||12/21/2012|11/06/2012|G||1
14CAC01889|MCPHERSON FOR STATE BOARD OF EDUCATION|4720 SOUTH 102 CIRCLE|OMAHA|NE|68127|C|03/31/2014|03/28/2014|I||||03/24/2014|||||||||02/27/2019|05/13/2014|P||
13PAC00172|MECHANICAL CONTRACTORS ASSOCIATION OF OMAHA PAC |7561 MAIN STREET, SUITE 408|OMAHA|NE|68127|S|03/04/2013|03/01/2013|I||||02/25/2013||||||||||04/02/2013|||
99CAC00625|MEDCALF FOR COUNTY CLERK (2002) (DISSOLVED)|1611 BUCKINGHAM DRIVE|LINCOLN|NE|68506|C|10/17/2002|02/15/2007|I||0|I|10/14/2002|||||||||12/31/2006|11/05/2002|G||1
99CAC00064|MEDCALF FOR COUNTY CLERK COMMITTEE (DISSOLVED)|4931 SOUTH 52ND STREET,|LINCOLN|NE|68516|C|04/27/1998|04/27/1998|I||0|I|04/27/1998|       |          |||||||01/27/2000|05/04/1998|P|0|0
12CAC01692|MEDLOCK FOR MAYOR |5062 SOUTH 108TH ST, BOX 123|OMAHA|NE|68137|C|07/09/2012|07/06/2012|I||||01/01/1900||||||||||04/02/2013|||
13CAC01773|MEG FOR COUNCIL (DISSOLVED)|1540 GARFIELD ST|LINCOLN|NE|68502|C|03/06/2013|03/06/2013|I||||01/01/1900|||||||||11/13/2014|04/02/2013|||
14CAC02028|MEG FOR NORTHEAST LINCOLN |4035 HOLDREGE STREET|LINCOLN|NE|68503|C|11/13/2014|11/13/2014|I||||11/13/2014|||||||||08/31/2018|04/07/2015|P||
12CAC01733|MEGAN MURPHY FOR MUD (NOT REGISTERED)|UNKNOWN|OMAHA|NE|68114|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/06/2012|||
19CAC02608|MEGAN STOCK FOR LINCOLN|6201 SUNRISE ROAD|LINCOLN|NE|68510|C|01/23/2019|01/23/2019|I||||01/15/2019||||||||||04/09/2019|P||
18CAC02435|MEGAN VAN GELDER FOR SCHOOL BOARD - NR|NOT REGISTERED|NICKERSON|NE|68044|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2018|||
19CAC02612|MEGINNIS FOR  COUNCIL |2720 KATY CIRCLE|LINCOLN|NE|68506|C|03/11/2019|03/11/2019|I||||03/02/2019||||||||||04/09/2019|P||
07CAC01030|MEGINNIS FOR SCHOOL BOARD (DISSOLVED)|2720 KATY CIRCLE|LINCOLN|NE|68506-2857|C|03/28/2007|03/28/2007|I||||03/28/2007|||||||||02/23/2015|04/03/2007|P||
99CAC00285|MEIER FOR SCHOOL BOARD|5617 Lafayette Avenue,|OMAHA|NE|68137|C|08/18/1992|08/18/1992|I||0|I|08/18/1992|       |          |||||||03/17/2000|11/04/1996|G|0|0
99CAC00571|MEISTER FOR ATTORNEY GENERAL (DISSOLVED)|2426 THIRD AVE|SCOTTSBLUFF|NE|69361|C|01/15/2002|01/14/2002|I||0|I|01/11/2002||99IRC00253||||||R|01/16/2003|11/05/2002|G|0|1
10CAC01480|MEISTER FOR GOVERNOR|614 E 27TH STREET, SUITE CC|SCOTTSBLUFF|NE|69361|C|08/04/2010|08/02/2010|I||||07/26/2010|||||||||05/29/2012|11/02/2010|G||1
06CAC00990|MEL CHRISTENSEN FOR SHERIFF|802 W CANDICE ST|VALENTINE|NE|69201|C|10/27/2006|10/27/2006|I||||09/21/2006|||||||||01/23/2008|11/07/2006|G||
99CAC00352|MEL RAMSEY FOR MUD BOARD (DISSOLVED)|3911 AMES,|OMAHA|NE|68111|C|08/18/1998|08/18/1998|I||0| |08/18/1998|       |          |||||||01/28/1999|05/04/1998|P|0|0
99CAC00057|MELE MASON FOR SCHOOL BOARD|9632 N. 34th Street,|OMAHA|NE|68112|C|04/20/1998|04/20/1998|I||0|I|04/20/1998|       |          |||||||01/28/2005|05/04/2002|P|0|0
14CAC01895|MELIA FOR PUBLIC DEFENDER (DISSOLVED)|PO BOX 624|NORFOLK|NE|68702|C|04/04/2014|04/03/2014|I||||03/05/2014|||||||||01/16/2015|05/13/2014|P||
18CAC02433|MELINDA KOZEL FOR LEARNING COMMUNITY - NR|NOT REGISTERED|NICKERSON|NE|68044|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2018|||
16CAC02137|MELISSA FREELEND FOR NPPD|3113 9TH AVENUE|KEARNEY|NE|68845|C|03/14/2016|03/10/2016|I||||01/01/1900||||||||||11/08/2016|G|1|1
11CAC01577|MELISSA HILTY CITY COUNCIL(NOT REGISTERED)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68501|C|03/29/2011||||||12/31/9999|||||||||||||
11CAC01573|MELISSA HILTY FOR LINCOLN CITY COUNCIL #1 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68502|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
16CAC02209|MELLO FOR MAYOR|5315 B STREET|OMAHA|NE|68106|C|08/23/2016|08/22/2016|I||||08/21/2016||||||||||05/09/2016|||
16CAC02203|MELODY VACCARO FOR LEGISLATURE ( NOT REGISTERED)|NOT REGISTERED|LINCOLN|NE|68516|C|01/01/1900||||||01/01/1900|||||||||||||
13CAC01764|MELTON FOR OMAHA|1324  N 129TH CIRCLE|OMAHA|NE|68154|C|01/22/2013|01/18/2013|I||||01/11/2013||||||||||04/04/2017|P||
10CAC01519|MELVIN MUHAMMAD FOR LEARNING COMM. (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68509|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
06CAC00950|MERCER FOR NRD|3385 EAST 11TH ST|KEARNEY|NE|68847|C|10/02/2006|01/03/2007|I||||09/28/2006|||||||||10/05/2007|11/07/2006|G|1|
13CAC01809|MERCIA FOR OPS - NOT REGISTERED|5603 S. 50TH|OMAHA|NE|68117|C|01/01/1900|01/01/1900|||||01/01/1900|||||||||||||
13CAC01788|MERICA FOR OPS |5603 S 50TH AVE|OMAHA|NE|68117|C|05/08/2013|05/08/2013|I||||05/06/2013||||||||||05/14/2013|G||
19BQC00476|MERRICK FOUNDATION - VOTE YES FOR CCPS (NR)|1532 17TH AVE #B|CENTRAL CITY|NE|68826|B|01/01/1900|01/01/1900|I||||01/01/1900||||||||||01/01/1900|||
16CAC02289|MERRILL SLAFTER FOR SCHOOL BOARD (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|PLATTSMOUTH|NE|68048|C|11/02/2016||||||12/31/9999|||||||||||||
99CAC00637|MESSMAN FOR COUNTY CLERK|1206 22ND ST|AURORA|NE|68818|C|12/31/2002|12/30/2002|I||0|I|11/21/2002||99IRC00333||||||R|12/31/2002|11/05/2002|G|0|1
99PAC00032|METROPOLITAN OMAHA BUILDERS ASSOCIATION PAC|4141 N 156TH ST. STE.B100 OMAHA NE 68116|OMAHA|NE|68116|S|10/03/1980|10/03/1980|I||0|I|10/03/1980||||||||||11/04/2008|G||
99CAC00674|METZ FOR LEGISLATURE|319 SOUTH 51ST STREET|OMAHA|NE|68132|C|04/12/2004|04/09/2004|I||0|I|04/06/2004|       |99IRC00389||||||R|06/16/2004|05/11/2004|P|0|0
99CAC00626|MEYER FOR EDUCATION COMMITTEE|1580 HWY 281|SAINT PAUL|NE|68873|C|10/23/2002|10/22/2002|I||0|I|10/22/2002|||||||||12/24/2008|11/07/2006|G||1
99CAC00472|MEYER FOR LEGISLATURE|1202 KINGWOOD ST|STANTON|NE|68779|C|04/24/2000|04/22/2000|I||0|I|04/13/2000||99IRC00117||||||R|12/10/2003|05/09/2000|P|0|0
18CAC02395|MEYERS FOR STATE BOARD OF EDUCATION (2018)|6417 S 92ND STREET|OMAHA|NE|68127|C|03/21/2018|03/19/2018|I||||03/17/2018|||||||||06/07/2018|11/06/2018|G||
14CAC01929|MEYERS FOR STATE BOARD OF EDUCATION (DISSOLVED)|6417 SOUTH 92ND STREET|OMAHA|NE|68127|C|04/21/2014|04/19/2014|I|||O|04/18/2014|||||||||12/12/2014|05/13/2014|P||
14CAC01991|MICHAEL DEKALB FOR NRD #3 (NOT REGISTERED)||LINCOLN|NE|68509|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/04/2014|||
17CAC02317|MICHAEL DWYER FOR LEGISLATURE|340 W. EAGLE ST. #101|ARLINGTON|NE|68002|C|06/15/2017|06/13/2017|I||||01/01/1900|||||||||07/27/2018|05/15/2018|P||
99CAC00442|MICHAEL G. FAHEY FOR MAYOR (DISSOLVED)|PO BOX 6353|OMAHA|NE|68137|C|04/06/2000|04/05/2000|I||0|I|03/30/2000|||||||||01/15/2010|04/03/2001|P||
09CAC01344|MICHAEL GILLESPIE FOR RALSTON CITY COUNCIL #2 (NR)|NOT  A REGISTERED COMMITTEE|OMAHA|NE|68132|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
14CAC01907|MICHAEL GROENE FOR LEGISLATURE|9523 CANAL ROAD|NORTH PLATTE|NE|69101|C|04/11/2014|04/09/2014|I||||01/01/1900||||||||||05/13/2014|P||
18CAC02522|MICHAEL HERZOG SPRINGFIELD CITY COUNCIL AL (NOT RE|NOT REGISTERED|SPRINGFIELD|NE|68059|C|01/01/1900||||||01/01/1900|||||||||||||
16CAC02186|MICHAEL J. COOK FOR LEGISLATURE|3109 CRYSTAL DRIVE|BELLEVUE|NE|68123|C|05/09/2016|05/04/2016|I||||05/04/2016|||||||||05/23/2017|05/10/2016|P||
16CAC02156|MICHAEL KRINGS FOR MAYOR|1330 HERITAGE DRIVE|HASTINGS|NE|68901|C|04/28/2016|04/27/2016|I||||01/01/1900|||||||||08/02/2016|05/10/2016|P||
12CAC01634|MICHAEL PETERSEN FOR LEGISLATURE|2004 AUSTIN LANE|FREMONT|NE|68025|C|03/20/2012||I||||03/15/2012|||||||||10/06/2016|11/06/2012|G||1
09CAC01340|MICHAEL SCHWANG FOR NRD #3 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68504|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
14CAC02033|MICHAEL W WALDEN-NEWMAN (NOT REGISTER)|1301 LINCOLN MALL #802|LINCOLN|NE|68508|C|12/18/2014|01/01/1900|||||01/01/1900|||||||||||||
13CAC01797|MICHAEL WARNER FOR SCHOOL BOARD (NOT REGISTERED)|555 FINGER|ZIP NOT VALID|NE|00001|C|01/01/1900|01/01/1900|I||||01/01/1900|||||||||||||
12CAC01644|MICHAELIS FOR LEGISLATURE (DISSOLVED)|PO BOX 82802|LINCOLN|NE|68501|C|04/04/2012||I||||03/29/2012|||||||||01/31/2014|11/06/2012|G||1
18CAC02550|MICHELLE BICE FOR MALCOLM SCHOOL BOARD (NOT REGIST|NOT REGISTERED|LINCOLN|NE|68528|C|01/01/1900||||||01/01/1900|||||||||||||
16CAC02222|MICHELLE NEKUDA METRO BOARD OF GOVERNORS (NR)|NOT REGISTERED|OMAHA|NE|68111|C|10/11/1999|10/11/1999|I|||O|12/31/1999||||||||||11/08/1999|||
15CAC02099|MICHELS FOR LEGISLATURE |PO BOX 501|WALTON|NE|68461|C|10/15/2015|10/15/2015|I||||10/01/2015|||||||||06/09/2017|05/11/2016|P||
09BQC00251|MIDDLE SCHOOL COMMITTEE (NOT REGISTERED)|2710 N. NORTH ROAD|GRAND ISLAND|NE|68803|B|01/01/1900|01/01/1900|I||0||01/01/1900||||||||||01/01/1900|||
16PAC00187|MIDWEST HOLDING PAC|2900 S 70TH STREET SUITE 400|LINCOLN|NE|68506|S|07/26/2016|07/26/2016|I||||07/20/2016|||||||||08/01/2016|11/08/2016|||
08CAC01216|MIKE AVERY FOR LEARNING COUNCIL (NOT REGISTERED)|339 MICHAEL DRIVE|GRETNA|NE|68028|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
99CAC00141|MIKE AVERY FOR LEGISLATURE|339 MICHAEL DRIVE,|GRETNA|NE|68028|C|03/19/1992|03/19/1992|I||0|I|03/19/1992|       |          |||||||03/31/1999|11/09/1996|P|0|0
99CAC00428|MIKE BOYLE FOR COUNTY BOARD|1027 MARCY PLAZA UNIT 201|OMAHA|NE|68108|C|02/25/2000|02/25/2000|I||0|I|11/18/1999||||||||||11/08/2016|G|1|1
10CAC01501|MIKE BRODERSEN FOR SCHOOL BOARD (NOT REGISTERED)|NOT REGISTERED COMMITTEE|PLATTSMOUTH|NE|68048|C|10/25/2010||||||12/31/9999|||||||||||||
99CAC00695|MIKE CAVANAUGH FOR CITY COUNCIL (DISSOLVED)|1858 S 151ST|OMAHA|NE|68144|C|07/20/2004|07/20/2004|I||0|I|07/15/2004|||||||||12/31/2006|05/04/2005|P||
99CAC00154|MIKE CAVANAUGH FOR O.P.P.D. (DISSOLVED)|1228 NORTH 162ND STREET,|OMAHA|NE|68118|C|06/10/1994|06/10/1994|I||0|I|06/10/1994|       |          |||||||08/19/2004|11/07/2000|G|1|1
18CAC02494|MIKE CAVANAUGH FOR OPPD|1858 S 151 STREET|OMAHA|NE|68144|C|10/01/2018|09/27/2018|I||||09/18/2018||||||||||11/06/2018|G||
08CAC01286|MIKE CRAWFORD FOR LAVISTA CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|GRETNA|NE|68018|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
99CAC00647|MIKE FLOOD FOR LEGISLATURE(NOW MIKE FLOOD FOR NE)|214 N,. 7TH ST, STE. 1|NORFOLK|NE|68701|C|11/06/2003|11/04/2003|I||0|I|11/04/2003||||||||||11/07/2008|G||1
12CAC01694|MIKE FLOOD FOR NEBRASKA|2910 PINNACLE DRIVE|NORFOLK|NE|68701|C|07/17/2012||I||||01/01/1900|||||||||||||
99CAC00579|MIKE FRIEND FOR LEGISLATURE|8990 WEST DODGE RD #220|OMAHA|NE|68114|C|02/04/2002|01/31/2002|I||0|I|01/21/2002|||||||||02/01/2010|11/07/2006|G|1|1
07CAC01052|MIKE GLOOR FOR LEGISLATURE|2120 BARBARA AVE|GRAND ISLAND|NE|68803|C|12/07/2007|12/06/2007|I||||12/03/2007|||||||||01/22/2019|11/06/2012|G||1
10CAC01393|MIKE GLOW FOR LEGISLATURE (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68104|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
19CAC02611|MIKE JAMES FOR CITY COUNCIL|4810 S. 76TH STREET|LINCOLN|NE|68516|C|01/30/2019|01/30/2019|I||||01/29/2019||||||||||04/09/2019|P||
99CAC00207|MIKE JOHANNS FOR GOVERNOR|5555 SOUTH STREET|LINCOLN|NE|68506|C|08/26/1986|08/26/1986|I||0|I|08/26/1986|||||||||05/24/2005|11/05/2002|G|1|1
12CAC01628|MIKE JONES FOR REGENT (DISSOLVED)|222 NORTH 5TH STREET|DAVID CITY|NE|68632|C|03/09/2012||I||||03/05/2012|||||||||02/13/2013|11/15/2012|G||1
07CAC01016|MIKE KALB (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|ZIP NOT VALID|NE|99999-9999|C|02/13/2007|02/13/2007|I||||12/31/9999|||||||||||||
16CAC02174|MIKE MCGOWN FOR MUD BOARD (NOT REGISTERED)|NOT REGISTERED|SOMEWHERE|NE|00000-0000|C|12/31/1999|12/31/1999|I|||O|12/31/2999|||||||||||||
08CAC01177|MIKE MCSHEA FOR LEGISLATURE (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||08/15/2008||||||||||01/01/2008|G||
06CAC00974|MIKE MEISTER FOR COUNTY ATTORNEY (NOT REGISTERED)||ZIP NOT VALID|NE|68500|C|01/01/1900|01/01/1900|||||01/01/1900||||||||||11/07/2006|G||
13CAC01836|MIKE MEISTER FOR LEGISLATURE|1906 BROADWAY|SCOTTSBLUFF|NE|69361|C|10/17/2013|10/17/2013|I||||09/30/2013|||||||||05/23/2016|05/14/2014|P||
10CAC01456|MIKE MERWICK COUNTY COMMISSIONER (NOT REGISTERED)|NOT REGISTERED|LINCOLN|NE|68504|C|01/01/1900|01/01/1900|||||01/01/1900||||||||||05/11/2010|||
08CAC01307|MIKE MEYER FOR GRETNA SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|ZIP NOT VALID|NE|68246|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
18CAC02397|MIKE MOSER FOR LEGISLATURE (2018)|2514 13TH STREET|COLUMBUS|NE|68601-0000|C|03/23/2018|03/19/2018|I||||03/16/2018||||||||||05/15/2018|P||
10CAC01415|MIKE MOSER FOR LEGISLATURE (DO NOT USE)|2514 13TH STREET|COLUMBUS|NE|68601|C|03/19/2010|03/18/2010|I||||03/16/2010|||||||||12/13/2011|11/02/2010|G||1
16CAC02268|MIKE OVERKAMP RALSTON BOARD OF ED (NR)|NOT REGISTERED|ZIP NOT VALID|NE|00000|C|10/11/2999|10/11/2999|I|||O|12/31/2999||||||||||11/08/2999|||
19CAC02599|MIKE PETERSON FOR FRMONT BD OF ED (NOT REG|NOT REGISTERED|LINCOLN|NE|68501|C|01/01/1900||||||01/01/1900|||||||||||||
12CAC01627|MIKE SMITH FOR LEGISLATURE (DISSOLVED)|4810 BEAR CREEK RD|LINCOLN|NE|68516|C|03/08/2012|08/07/2012|I||||03/06/2012|||||||||08/08/2012|05/15/2012|||
14CAC01862|MIKE TESAR FOR LEGISLATURE (DISSOLVED)|11109 LAUREL CIRCLE|OMAHA|NE|68164|C|01/23/2014|01/22/2014|I||||03/08/2014|||||||||12/01/2014|11/04/2014|G||1
18CAC02488|MIKE VANCE FOR SHERIFF|1260 F STREET|UTICA|NE|68456|C|09/11/2018|09/11/2018|I||||01/01/1900||||||||||11/06/2018|G||
08CAC01304|MIKE WEAVER FOR PAPILLION SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|DANBURY|NE|69026|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
14CAC02031|MILES BANNAN FOR CHADRON CITY COUNCIL (NR)|NOT REGISTERED|CHADRON|NE|69337|C|01/01/1900||I||||01/01/1900||||||||||11/04/2014|G||
18BQC00459|MILFORD CITY HALL BOND ISSUE - NOT REGISTERED|NOT REGISTERED|MILFORD|NE|68405|B|01/01/1900|01/01/1900|I|$800,000 Bond Issue|0||01/01/1900||||||||||01/01/1900|||
17CAC02335|MILLARD CITIZENS FOR CONTINUED EXCELLENCE|5225 S 159TH AVENUE |OMAHA|NE|68135|C|09/12/2017|09/12/2017|I|MILLARD PUBLIC SCHOOLS LEVY OVERRIDE|0||09/05/2017|||||||||01/03/2018|11/04/2017|G||
08PAC00159|MILLARD EDUCATION ASSOCIATION PAC|4204 S. 57TH STREET|OMAHA|NE|68117|S|10/22/2008|10/21/2008|I||||10/20/2008||||||||||11/04/2008|G||
13BQC00335|MILLARD FAMILIES FOR SAFE SCHOOLS (DISSOLVED)|17605 WRIGHT ST|OMAHA|NE|68130|B|02/21/2013||I|Millard Bond Issue (May Election)|0||02/12/2013|||||||||12/23/2014|05/14/2013|||
10BQC00259|MILLARD WEST TEENAGE REPUBLICANS (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68144|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00399|MILLER FOR SCHOOL BOARD|341 SO. 52ND STREET|LINCOLN|NE|68510|C|06/22/1999|06/21/1999|I||0|I|06/16/1999||99IRC00017||||||R|08/31/1999|05/04/1999|G|0|0
12CAC01706|MILT SCHMIDT FOR NRD 9 (NR)|NOT REGISTERED |ZIP NOT VALID|NE|99999-9999|C|09/06/2012||I||||01/01/1900|||||||||||||
17CAC02346|MINA DAVIS FOR LEGISLATURE|211 W 6TH STREET|TAYLOR|TX|76574|C|10/30/2017|10/27/2017|I||||10/26/2017||||||||||05/15/2018|||
13BQC00359|MINDEN T.A.S.K. CAMPAIGN (NOT REGISTERED)|1662 32 ROAD|MINDEN|NE|68959|B|01/01/1900|01/01/1900|I|Minden School Bond|||01/01/1900||||||||||01/01/1900|||
99CAC00565|MINES FOR LEGISLATURE|11404 WEST DODGE RD, STE 700|OMAHA|NE|68154|C|10/03/2001|10/02/2001|I||0|I|10/02/2001|||||||||12/27/2007|05/09/2006|P||
12CAC01726|MINES FOR OPPD|636 HILLCREST DRIVE|BLAIR|NE|68008|C|10/23/2012||I||||10/22/2012|||||||||03/26/2019|11/06/2012|G||
16CAC02287|MOENNING FOR NORFOLK MAYOR - NOT REGISTERED|NOT A REGISTERED COMMITTEE|NORFOLK|NE|68701|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/08/2016|G||
10CAC01547|MOLLY HUNT-SPISAK FOR OPS BOARD (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68102|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
18CAC02570|MONEGAIN FOR METRO COMMUNITY COLLEGE BOARD(NOT REG|NOT REGISTERED|LINCOLN|NE|68509|C|01/01/1900||||||01/01/1900|||||||||||||
06CAC00981|MONTY SCHORR FOR MRNRD BOARD|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|10/19/2006||I||||12/31/9999|||||||||||||
18CAC02411|MOODY FOR SHERIFF|1218 LAKE AVENUE|GOTHENBURG|NE|69138|C|04/12/2018|04/10/2018|I||||04/20/2018|||||||||12/10/2018||||
99CAC00511|MOORE FOR LEGISLATURE (NOW MOORE FOR SECRETARY OF|306 EAST 7TH STREET|YORK|NE|68467|C|02/19/1986|02/19/1986|I||0|I|02/19/1986||99IRC00167||||||R|03/14/1994|11/07/1990|G|1|1
99CAC00237|MOORE FOR SHERIFF COMMITTEE|P.O. Box 235,|ELGIN|NE|68636|C|05/07/1998|05/07/1998|I||0|I|05/07/1998|       |          |||||||02/01/2000|05/04/1998|P|0|0
12BQC00320|MORE GOOD JOBS FOR GRAND ISLAND (DISSOLVED)|308 NORTH LOCUST, STE 400, PO BOX 1151|GRAND ISLAND|NE|68802|B|07/20/2012||I|Economic Development Program Renewal|0||07/18/2012|||||||||12/13/2012|11/06/2012|G||
13CAC01845|MORGAN FOR SHERIFF (DISSOLVED)|506 LINN STREET|KENNARD|NE|68034|C|11/13/2013|11/12/2013|I||||01/01/1900|||||||||08/21/2014|05/04/2014|P||
99CAC00162|MORGHEIM FOR MAYOR|1405 18th Street,|GERING|NE|69341|C|05/06/1998|05/06/1998|I||0|I|05/06/1998|       |          |||||||10/15/1999|05/04/1998|P|0|0
99PPC00035|MORRILL COUNTY REPUBLICAN COMMITTEE|P.O. BOX 875|BRIDGEPORT|NE|69336|T|03/17/1978|03/17/1978|I||0||03/17/1978|||||||||06/05/2007|01/01/1900|P||
99CAC00287|MORRISSEY FOR LEGISLATURE (DISSOLVED)|548 JACKSON, BOX 156|TECUMSEH|NE|68450|C|04/27/1988|04/27/1988|I||0|I|04/27/1988|||||||||01/13/2016|05/04/2000|P||
99CAC00288|MOUL FOR GOVERNOR CAMPAIGN (DISSOLVED)|850 SOUTH 51ST STREET|LINCOLN|NE|68510|C|11/21/1997|11/21/1997|I||0|I|11/21/1997|||||||||12/16/2009|05/04/2002|G||
16BQC00428|MOVE SOUTH SIOUX CITY FORWARD|430 FAIR OAKS DRIVE|SOUTH SIOUX CITY|NE|68776|B|03/21/2016|03/19/2016|I|School Bond Issue|0|O|04/06/2016||||||||||05/10/2016|P||
07BQC00160|MOVING GERING FORWARD|1765 21ST STREET|GERING|NE|69341-0243|B|07/27/2007|07/25/2007|I|Scottsbluff Co. School District 016, (a/k/a/ Gering Public School) $14.8 Mill Bond Issue|0|O|07/25/2007|||||||||01/12/2011|11/02/2010|G||
16CAC02141|MULLIGAN FOR OPPD|12311 CHARLES STREET|OMAHA|NE|68154|C|03/21/2016|03/17/2016|I||||03/16/2016|||||||||05/25/2017|05/10/2016|P||
05CAC00725|MUNGER FOR LEGISLATURE | PO BOX 30243 |LINCOLN|NE|68503|C|05/16/2005|05/13/2005|I||||05/13/2005|||||||||06/20/2008|05/09/2006|||
11CAC01588|MURANTE FOR LEGISLATURE( NOW NEBRASKANS FOR MURANT|11814 S. 211TH STREET|GRETNA|NE|68028|C|07/19/2011|07/19/2011|I||||07/19/2011|||||||||08/25/2017|05/10/2016|P|1|1
99CAC00601|MURRAY FOR MAYOR|511 WEST 5TH|GRAND ISLAND|NE|68801|C|05/03/2002|05/02/2002|I||0|I|04/22/2002||99IRC00285||||||R|01/14/2003|11/05/2002|G|0|1
99PAC00034|MUTUAL OF OMAHA COMPANIES PAC (IMPAC)|3300 MUTUAL OF OMAHA PLAZA|OMAHA|NE|68175|S|04/11/1980|04/11/1980|I||0|I|04/11/1980||||||||||11/08/2012|G||
16CAC02278|MYNOR HERNANDEZ FOR SCHUYLER SCHOOL BOARD(NOTREGIS|NOT A REGISTERED COMMITTEE|SCHUYLER|NE|68661|C|10/31/2016||||||12/31/9999|||||||||||||
99CAC00253|N.P. 'SANDY' DODGE FOR OPPD|8701 West Dodge Road,|OMAHA|NE|68114|C|03/16/1994|03/16/1994|I||0|I|03/16/1994|||||||||01/10/2008|11/07/2006|G||1
06CAC01005|N.R.D. COMMITTEE FOR SHELDON|610 E 96TH ST |KEARNEY|NE|68847|C|11/07/2006|11/06/2006|I||||11/03/2006|||||||||11/21/2006|11/07/2006|G||
12CAC01690|NABITY FOR OMAHA (FOR MAYOR)|9850 NICHOLAS STREET, SUITE 305|OMAHA|NE|68114|C|07/02/2012|06/29/2012|I||||06/28/2012|||||||||08/12/2016|04/02/2013|P||
12CAC01716|NADC REPORTS|STATE CAPITOL|LINCOLN|NE|68509|C|12/31/2010||||||12/31/2010|||||||||||||
11BQC00291|NADC TEST COMMITTEE - BALLOT QUESTIONS|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68509|B|01/01/2010||I||||12/31/9999|||||||||||||
10CAC01554|NADC TEST COMMITTEE - CANDIDATES|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68509|C|12/31/2009||I||||12/31/2009||||||||||05/15/2012|P||
