Committee Name|Form ID|Committee ID|Postmark Date|Date Received|Microfilm Number|Recipient Name|Recipient Address|Recipient City|Recipient State|Recipient Zip|Recipient Phone|Expenditure Date|Amount|Candidate ID|Candidate Support/Oppose|Ballot Question ID|Ballot Support/Oppose|Date Last Revised|Last Revised By|Candidate/Ballot Name
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004842|06IRC00475|10/29/2012|10/30/2012|8730126|NextGenPersuasion - Ken Haar for Legislature|4411 39th St NW|Washington|DC|20009|2024950586|10/23/2012|14000|08FIS11036|S |||11/13/2012|nadc06|KENNETH W HAAR
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004846|06IRC00475|11/05/2012|11/05/2012|8730219|NextGen Persuasion-Haar for Legislature |4411 39th St NW|Washington|DC|20009|2024950586|10/30/2012|9333.33|08FIS11036|S |||11/13/2012|nadc06|KENNETH W HAAR
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004847|06IRC00475|11/05/2012|11/05/2012|8730218|NextGen Persuasion-Bolz for Legislature |4411 39th St NW|Washington|DC|20009|2024950586|10/30/2012|3333.33|11FIS12202|S |||11/13/2012|nadc06|KATE J BOLZ
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004848|06IRC00475|11/05/2012|11/05/2012|8730221|NextGen Persuasion - Kolowski for Legislature|4411 39th St NW|Washington|DC|20009|2024950586|10/30/2012|9333.33|11FIS12209|S |||11/13/2012|nadc06|RICHARD L KOLOWSKI
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004849|06IRC00475|11/05/2012|11/06/2012|8730222|NextGen Persuasion-Joy|4411 39th St NW|Washington|DC|20009|2024950586|10/30/2012|4666.67|08FIS11251|S |||11/13/2012|nadc06|JERRY D JOY
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004859|06IRC00475|11/13/2012|11/13/2012|8740019|NextGen Persuasion-Joy||Washington|DC|20009|2024950586|10/23/2012|7000|08FIS11251|S |||11/19/2012|nadc06|JERRY D JOY
NEBRASKANS UNITED FOR OUR FUTURE|08CFL003178|06IRC00470|10/27/2008|10/27/2008|7840041|US Postmaster (Leading Edge Printing) - Lautenbaugh|4303 S. 90th Street|Omaha|NE|68127||10/23/2008|1268.15|07FIS10931|S |||11/04/2008|nadc01|SCOTT A LAUTENBAUGH
NEBRASKANS UNITED FOR OUR FUTURE|08CFL003179|06IRC00470|10/27/2008|10/27/2008|7840042|US Postmaster (Leading Edge Printing) - Jeffers|4303 S. 90th Street|Omaha|NE|68127||10/23/2008|1288.6|07FIS10960|S |||11/04/2008|nadc01|JAMES A JEFFERS
NEBRASKANS UNITED FOR OUR FUTURE|08CFL003180|06IRC00470|10/27/2008|10/27/2008|7840043|US Postmaster (Leading Edge Printing) - Utter|4303 S. 90th Street|Omaha|NE|68127||10/23/2008|1332.43|07FIS10908|S |||11/04/2008|nadc01|DENNIS R UTTER
NEBRASKANS UNITED FOR OUR FUTURE|08CFL003184|06IRC00470|10/28/2008|10/28/2008|7840044|Redstone Communications - Dennis Utter for Legislature|10031 Maple Street|Omaha|NE|68134||10/28/2008|1003|07FIS10908|S |||11/04/2008|nadc01|DENNIS R UTTER
NEBRASKANS UNITED FOR OUR FUTURE|08CFL003221|06IRC00470|11/03/2008|11/03/2008|7840154|Creative Reservoir, Inc. - Dennis Utter for Legislature|7551 Main Street, Suite 208A|Ralston|NE|68127||11/03/2008|1254.01|07FIS10908|S |||11/10/2008|nadc06|DENNIS R UTTER
NEBRASKANS UNITED FOR OUR FUTURE|08CFL003222|06IRC00470|11/03/2008|11/03/2008|7840155|Creative Reservoir, Inc. - Jeffers for Legislature|7551 Main Street, Suite 208A|Ralston|NE|68127||11/03/2008|1169.34|07FIS10960|S |||11/10/2008|nadc06|JAMES A JEFFERS
NEBRASKANS UNITED FOR OUR FUTURE|08CFL003241|06IRC00470|10/29/2008|10/29/2008|7840045|US Postmaster (Quality Press Printing) - Scott Lautenbaugh for Legislature|3500 N. 20th Street|Lincoln|NE|68521||10/29/2008|1076.3|07FIS10931|S |||11/04/2008|nadc01|SCOTT A LAUTENBAUGH
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004545|06IRC00470|10/22/2010|10/22/2010|0|Creative Reservoir - Lautenbaugh for Legislature|105 N 31St Avenue Suite 218|Omaha|NE|68131|4024968631|10/21/2010|1799.67|07FIS10931|S |||10/22/2010|nadc06|SCOTT A LAUTENBAUGH
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004546|06IRC00470|10/22/2010|10/22/2010|0|Advantage Inc. - Mike Moser for legislature|2300 Clarendon Blvd.|Arlington|VA|22201|7035241565|10/21/2010|1800|07FIS10800|S |||10/22/2010|nadc06|MICHAEL L MOSER
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004547|06IRC00470|10/22/2010|10/22/2010|0|Nebraska Press Association - Lautenbaugh for Legislature|845 S Street|Lincoln|NE|68508|4024762851|10/21/2010|529.5|07FIS10931|S |||10/22/2010|nadc06|SCOTT A LAUTENBAUGH
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004548|06IRC00470|10/22/2010|10/22/2010|0|Nebraska Press Association - Mike Moser for Legislature|845 S Street|Lincoln|NE|68508|4024762851|10/21/2010|946.16|07FIS10800|S |||10/22/2010|nadc06|MICHAEL L MOSER
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004549|06IRC00470|10/22/2010|10/22/2010|0|Victory Enterprises - Mike Moser for Legislature|5200 SW 30th Street, Suite 7|Davenport|IA|52808||10/21/2010|2777.2|07FIS10800|S |||10/22/2010|nadc06|MICHAEL L MOSER
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004550|06IRC00470|10/22/2010|10/22/2010|0|Nebraska Press Association - Citizens to Elect Jim Smith|845 S Street|Lincoln|NE|68508|4024762851|10/21/2010|503.66|10FIS11697|S |||10/22/2010|nadc06|JIM   I SMITH
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004551|06IRC00470|10/22/2010|10/22/2010|0|Leading Edge Printing - Lautenbaugh for Legislature|4303 S 90th Street|Omaha|NE|68127||10/21/2010|1800.7|07FIS10931|S |||10/22/2010|nadc06|SCOTT A LAUTENBAUGH
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004552|06IRC00470|10/22/2010|10/22/2010|0|Leading Edge Printing - Citizens to Elect Jim Smith|4303 S 90th Street|Omaha|NE|68127||10/21/2010|4948.95|10FIS11697|S |||10/22/2010|nadc06|JIM   I SMITH
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004553|06IRC00470|10/22/2010|10/22/2010||Leading Edge Printing - Bob Krist for Legislature|4303 S 90th Street|Omaha|NE|68127||10/21/2010|1406.5|09FIS11519|S |||10/22/2010|nadc06|ROBERT J KRIST
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004554|06IRC00470|10/22/2010|10/22/2010|0|Leading Edge Printing - Mike Moser for Legislature|4303 S 90th Street|Omaha|NE|68127||10/21/2010|5289.32|07FIS10800|S |||10/22/2010|nadc06|MICHAEL L MOSER
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004555|06IRC00470|10/22/2010|10/22/2010|0|Creative Reservoir - Citizens to Elect Jim Smith|105 N 31st Avenue, Suite 218|Omaha|NE|68131|4024968631|10/21/2010|3768.12|10FIS11697|S |||10/22/2010|nadc06|JIM   I SMITH
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004556|06IRC00470|10/22/2010|10/22/2010|0|Creative Reservoir - Bob Krist for Legislature|105 N 31st Avenue, Suite 218|Omaha|NE|68131|4024968631|10/21/2010|1553.84|09FIS11519|S |||10/22/2010|nadc06|ROBERT J KRIST
NEBRASKANS UNITED FOR OUR FUTURE|10CFL004557|06IRC00470|10/22/2010|10/22/2010|0|Creative Reservoir - Mike Moser for Legislature|105 N 31St Avenue, Suite 218|Omaha|NE|68131|4024968631|10/21/2010|3360.33|07FIS10800|S |||10/22/2010|nadc06|MICHAEL L MOSER
OMAHA ALLIANCE FOR THE PUBLIC TRUST (DISSOLVED)|13CFL004883|13IRC00510|03/27/2013|03/28/2013|8870066|Unionist Printing - Jean Stothert|1309 NW Radial Hwy|Omaha|NE|68132||03/25/2013|1251.78|99FIS00118|O |||04/03/2013|nadc06|JEAN L STOTHERT
